신호ID,종목코드,종목명,전략,운용,시각,가격,결과,상세,후속결정,신호근거,등락률%,VWAP이격%,범위위치,체결강도,거래량배수,스프레드틱,5분후,15분후,30분후,60분후,60분최고,60분최저
062040#1405-S20260827090722,062040,산일전기,ORB,FullAuto,2026-08-27 09:07:22,191700,진입,,,"ORB5 고가 191,200 돌파 (범위 2.9%)",7.09,1.39,1,118.9,3.72,1,,,,,,
010170#1403-S20260827091225,010170,대한광통신,ORB,FullAuto,2026-08-27 09:12:25,14700,진입,,,"ORB5 고가 14,670 돌파 (범위 4.8%)",8.89,1.83,1,200.0,3.02,1,,,,,,
267260#1404-S20260827091727,267260,HD현대일렉트릭,ORB,FullAuto,2026-08-27 09:17:27,799000,진입,,,"ORB5 고가 798,000 돌파 (범위 3.6%)",9.60,1.29,1,278.0,3.07,1,,,,,,
086520#1411-S20260827150000,086520,에코프로,종가베팅,FullAuto,2026-08-27 15:00:00,91900,진입,,,"종가베팅: 등락 +6.7%, 고저범위 94% 위치, VWAP 90,156 위",6.74,1.93,0.938,515.9,0.77,1,,,,,,
267260#1412-S20260827150100,267260,HD현대일렉트릭,종가베팅,FullAuto,2026-08-27 15:01:00,818000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +12.2%, 고저범위 100% 위치, VWAP 796,635 위",12.21,2.68,1,1194.2,1.62,1,818000,821000,,,823000,816000
019170#1413-S20260828090720,019170,신풍제약,ORB,FullAuto,2026-08-28 09:07:20,10500,진입,,,"ORB5 고가 10,450 돌파 (범위 8.9%)",18.64,2.46,1,135.6,3.89,1,,,,,,
222800#1416-S20260828091130,222800,심텍,ORB,FullAuto,2026-08-28 09:11:30,134600,진입,,,"ORB5 고가 134,300 돌파 (범위 6.5%)",5.40,2.19,1,200.0,1.71,1,,,,,,
278470#1423-S20260828150000,278470,에이피알,종가베팅,FullAuto,2026-08-28 15:00:00,459500,진입,,,"종가베팅: 등락 +6.2%, 고저범위 87% 위치, VWAP 451,501 위",6.24,1.77,0.873,1096.0,0.54,1,,,,,,
161890#1421-S20260828150000,161890,한국콜마,종가베팅,FullAuto,2026-08-28 15:00:00,160000,진입,,,"종가베팅: 등락 +9.6%, 고저범위 91% 위치, VWAP 156,169 위",9.59,2.45,0.911,433.2,1.27,1,,,,,,
019170#1424-S20260831090527,019170,신풍제약,ORB,FullAuto,2026-08-31 09:05:27,11880,진입,,,"ORB5 고가 11,840 돌파 (범위 8.4%)",19.40,3.56,1,150.1,2.66,1,,,,,,
161000#1425-S20260831090627,161000,애경케미칼,ORB,FullAuto,2026-08-31 09:06:27,11460,진입,,,"ORB5 고가 11,450 돌파 (범위 6.7%)",11.91,2.40,1,139.5,1.53,1,,,,,,
096770#1428-S20260831091427,096770,SK이노베이션,ORB,FullAuto,2026-08-31 09:14:27,120700,진입,,,"ORB5 고가 120,500 돌파 (범위 3.3%)",4.23,1.59,1,205.9,2.59,1,,,,,,
096770#1433-S20260831150000,096770,SK이노베이션,종가베팅,FullAuto,2026-08-31 15:00:00,125500,진입,,,"종가베팅: 등락 +8.4%, 고저범위 82% 위치, VWAP 123,766 위",8.38,1.40,0.822,289.3,0.69,1,,,,,,
066970#1432-S20260831150000,066970,엘앤에프,종가베팅,FullAuto,2026-08-31 15:00:00,145700,진입,,,"종가베팅: 등락 +7.6%, 고저범위 84% 위치, VWAP 143,661 위",7.61,1.42,0.842,377.1,0.63,1,,,,,,
096770#1434-S20260901090520,096770,SK이노베이션,ORB,FullAuto,2026-09-01 09:05:20,133000,진입,,,"ORB5 고가 132,800 돌파 (범위 5.6%)",5.72,2.20,1,204.6,1.98,1,,,,,,
001210#1435-S20260901090702,001210,금호전기,ORB,FullAuto,2026-09-01 09:07:02,13930,진입,,,"ORB5 고가 13,900 돌파 (범위 8.6%)",11.62,3.54,1,112.2,0.79,1,,,,,,
198440#1436-S20260901091422,198440,강동씨앤엘,ORB,FullAuto,2026-09-01 09:14:22,2095,진입,,,"ORB5 고가 2,070 돌파 (범위 5.7%)",20.68,6.34,1,135.0,4.42,1,,,,,,
402340#1443-S20260901150000,402340,SK스퀘어,종가베팅,FullAuto,2026-09-01 15:00:00,1068000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +3.7%, 고저범위 94% 위치, VWAP 1,041,936 위",3.69,2.50,0.935,584.8,1.08,1,1068000,1065000,,,1069000,1061000
028260#1444-S20260901150000,028260,삼성물산,종가베팅,FullAuto,2026-09-01 15:00:00,390500,진입,,,"종가베팅: 등락 +3.7%, 고저범위 95% 위치, VWAP 383,864 위",3.72,1.73,0.955,496.0,1.87,1,,,,,,
096770#1445-S20260901151300,096770,SK이노베이션,종가베팅,FullAuto,2026-09-01 15:13:00,135500,진입,,,"종가베팅: 등락 +7.7%, 고저범위 76% 위치, VWAP 134,872 위",7.71,0.47,0.764,249.5,0.82,1,,,,,,
067290#1448-S20260902090525,067290,JW신약,ORB,FullAuto,2026-09-02 09:05:25,3450,진입,,,"ORB5 고가 3,445 돌파 (범위 3.5%)",15.38,1.43,1,168.6,1.27,1,,,,,,
024060#1446-S20260902090622,024060,흥구석유,ORB,FullAuto,2026-09-02 09:06:22,11830,진입,,,"ORB5 고가 11,820 돌파 (범위 7.6%)",15.87,2.52,1,160.5,1.93,1,,,,,,
039030#1455-S20260902150000,039030,이오테크닉스,종가베팅,FullAuto,2026-09-02 15:00:00,407000,진입,,,"종가베팅: 등락 +5.0%, 고저범위 78% 위치, VWAP 403,142 위",5.03,0.96,0.785,476.0,0.61,1,,,,,,
004310#1458-S20260903090630,004310,현대약품,ORB,FullAuto,2026-09-03 09:06:30,8270,진입,,,"ORB5 고가 8,240 돌파 (범위 6.5%)",9.25,2.60,1,151.9,1.54,1,,,,,,
441270#1457-S20260903091330,441270,파인엠텍,ORB,FullAuto,2026-09-03 09:13:30,8870,진입,,,"ORB5 고가 8,840 돌파 (범위 7.3%)",13.43,3.28,1,178.7,2.43,1,,,,,,
079650#1459-S20260903092425,079650,서산,ORB,FullAuto,2026-09-03 09:24:25,7370,진입,,,"ORB5 고가 7,350 돌파 (범위 8.2%)",8.54,4.65,1,164.1,3.64,1,,,,,,
000810#1464-S20260903150000,000810,삼성화재,종가베팅,FullAuto,2026-09-03 15:00:00,703000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +8.0%, 고저범위 96% 위치, VWAP 687,417 위",7.99,2.27,0.958,604.8,0.97,1,701000,699000,,,704000,697000
005490#1465-S20260903150000,005490,POSCO홀딩스,종가베팅,FullAuto,2026-09-03 15:00:00,343000,진입,,,"종가베팅: 등락 +5.7%, 고저범위 82% 위치, VWAP 340,143 위",5.70,0.84,0.816,862.8,0.50,1,,,,,,
336260#1470-S20260904150217,336260,두산퓨얼셀,종가베팅,FullAuto,2026-09-04 15:02:17,44000.000000000000000000000000,진입,,,"종가베팅: 등락 +13.1%, 고저범위 84% 위치, VWAP 42,278 위",13.11,4.07,0.841,316.7,2.54,1,,,,,,
240810#1471-S20260904150817,240810,원익IPS,종가베팅,FullAuto,2026-09-04 15:08:17,114800,진입,,,"종가베팅: 등락 +9.3%, 고저범위 81% 위치, VWAP 112,661 위",9.33,1.90,0.805,415.1,2.68,1,,,,,,
402340#1473-S20260907091125,402340,SK스퀘어,ORB,FullAuto,2026-09-07 09:11:25,1110000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 1,109,000 돌파 (범위 2.1%)",6.94,0.72,1,372.4,3.07,1,1107000,1113000,1102000,1099000,1114000,1089000
036930#1475-S20260907094727,036930,주성엔지니어링,ORB,FullAuto,2026-09-07 09:47:27,189400,진입,,,"ORB5 고가 189,300 돌파 (범위 3.2%)",6.23,2.01,1,457.7,5.72,1,,,,,,
000720#1479-S20260907150000,000720,현대건설,종가베팅,FullAuto,2026-09-07 15:00:00,126800,진입,,,"종가베팅: 등락 +5.4%, 고저범위 90% 위치, VWAP 123,805 위",5.40,2.42,0.902,343.7,0.37,1,,,,,,
000150#1480-S20260907150000,000150,두산,종가베팅,FullAuto,2026-09-07 15:00:00,1269000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +10.6%, 고저범위 96% 위치, VWAP 1,234,849 위",10.64,2.77,0.961,460.9,0.91,1,1269000,1266000,,,1273000,1260000
047040#1481-S20260907150900,047040,대우건설,종가베팅,FullAuto,2026-09-07 15:09:00,18360,진입,,,"종가베팅: 등락 +9.0%, 고저범위 90% 위치, VWAP 17,695 위",8.96,3.76,0.903,315.3,0.71,1,,,,,,
052690#1482-S20260908090527,052690,한전기술,ORB,FullAuto,2026-09-08 09:05:27,132600,진입,,,"ORB5 고가 132,500 돌파 (범위 3.4%)",4.33,1.12,1,195.6,1.65,1,,,,,,
036930#1483-S20260908090625,036930,주성엔지니어링,ORB,FullAuto,2026-09-08 09:06:25,196500,진입,,,"ORB5 고가 196,400 돌파 (범위 4.0%)",4.97,1.26,1,163.8,2.18,1,,,,,,
010170#1493-S20260909090610,010170,대한광통신,ORB,FullAuto,2026-09-09 09:06:10,15090,진입,,,"ORB5 고가 15,080 돌파 (범위 6.1%)",10.15,1.93,1,193.8,0.81,1,,,,,,
327260#1492-S20260909091422,327260,RF머트리얼즈,ORB,FullAuto,2026-09-09 09:14:22,39450,진입,,,"ORB5 고가 39,300 돌파 (범위 7.7%)",14.35,3.28,1,215.1,2.63,1,,,,,,
373220#1496-S20260909150000,373220,LG에너지솔루션,종가베팅,FullAuto,2026-09-09 15:00:00,370000,진입,,,"종가베팅: 등락 +5.4%, 고저범위 94% 위치, VWAP 360,776 위",5.41,2.56,0.939,1045.1,0.67,1,,,,,,
128940#1498-S20260909150000,128940,한미약품,종가베팅,FullAuto,2026-09-09 15:00:00,493000,진입,,,"종가베팅: 등락 +5.5%, 고저범위 95% 위치, VWAP 480,990 위",5.45,2.50,0.955,530.7,0.33,1,,,,,,
024060#1500-S20260910090520,024060,흥구석유,ORB,FullAuto,2026-09-10 09:05:20,13410,진입,,,"ORB5 고가 13,340 돌파 (범위 4.9%)",10.92,2.31,1,212.3,2.47,1,,,,,,
032940#1499-S20260910092222,032940,원익,ORB,FullAuto,2026-09-10 09:22:22,11190,진입,,,"ORB5 고가 11,160 돌파 (범위 9.4%)",9.71,4.49,1,161.0,7.50,1,,,,,,
000990#1504-S20260910150000,000990,DB하이텍,종가베팅,FullAuto,2026-09-10 15:00:00,118000,진입,,,"종가베팅: 등락 +6.4%, 고저범위 81% 위치, VWAP 115,345 위",6.40,2.30,0.806,430.0,1.08,1,,,,,,
440110#1503-S20260910150000,440110,파두,종가베팅,FullAuto,2026-09-10 15:00:00,79500,진입,,,"종가베팅: 등락 +6.9%, 고저범위 95% 위치, VWAP 74,802 위",6.85,6.28,0.953,428.9,0.53,1,,,,,,
064550#1506-S20260911090830,064550,바이오니아,ORB,FullAuto,2026-09-11 09:08:30,10710,진입,,,"ORB5 고가 10,700 돌파 (범위 6.9%)",16.03,2.26,1,215.9,1.60,1,,,,,,
356680#1507-S20260911094825,356680,엑스게이트,ORB,FullAuto,2026-09-11 09:48:25,13960,진입,,,"ORB5 고가 13,900 돌파 (범위 9.5%)",12.94,4.25,1,155.9,4.60,1,,,,,,
052690#1510-S20260911150000,052690,한전기술,종가베팅,FullAuto,2026-09-11 15:00:00,152400,진입,,,"종가베팅: 등락 +4.6%, 고저범위 82% 위치, VWAP 149,520 위",4.60,1.93,0.825,304.3,0.60,1,,,,,,
488280#1511-S20260911150000,488280,에스투더블유,종가베팅,FullAuto,2026-09-11 15:00:00,14990,진입,,,"종가베팅: 등락 +14.9%, 고저범위 87% 위치, VWAP 14,192 위",14.87,5.63,0.865,204.7,0.41,1,,,,,,
356680#1513-S20260914090515,356680,엑스게이트,ORB,FullAuto,2026-09-14 09:05:15,17800,진입,,,"ORB5 고가 17,760 돌파 (범위 9.4%)",10.83,2.91,1,78.6,1.74,1,,,,,,
093370#1518-S20260914150000,093370,후성,종가베팅,FullAuto,2026-09-14 15:00:00,14130,진입,,,"종가베팅: 등락 +6.2%, 고저범위 94% 위치, VWAP 13,829 위",6.16,2.18,0.944,411.2,0.69,1,,,,,,
316140#1519-S20260914150002,316140,우리금융지주,종가베팅,FullAuto,2026-09-14 15:00:02,36700,진입,,,"종가베팅: 등락 +5.0%, 고저범위 89% 위치, VWAP 36,170 위",5.01,1.47,0.889,468.9,0.84,1,,,,,,
001820#1521-S20260915090520,001820,삼화콘덴서,ORB,FullAuto,2026-09-15 09:05:20,146800,진입,,,"ORB5 고가 146,700 돌파 (범위 6.8%)",6.69,2.28,1,414.7,3.55,1,,,,,,
096770#1523-S20260915090930,096770,SK이노베이션,ORB,FullAuto,2026-09-15 09:09:30,144100,진입,,,"ORB5 고가 144,000 돌파 (범위 3.7%)",7.62,1.22,1,190.0,1.47,1,,,,,,
014950#1520-S20260915091130,014950,삼익제약,ORB,FullAuto,2026-09-15 09:11:30,10790,진입,,,"ORB5 고가 10,700 돌파 (범위 9.2%)",13.82,4.77,1,160.8,3.42,1,,,,,,
373220#1529-S20260915150000,373220,LG에너지솔루션,종가베팅,FullAuto,2026-09-15 15:00:00,368500,진입,,,"종가베팅: 등락 +5.0%, 고저범위 88% 위치, VWAP 362,056 위",4.99,1.78,0.875,433.2,0.99,1,,,,,,
086520#1528-S20260915150000,086520,에코프로,종가베팅,FullAuto,2026-09-15 15:00:00,84600,진입,,,"종가베팅: 등락 +5.4%, 고저범위 87% 위치, VWAP 83,212 위",5.35,1.67,0.870,629.9,0.84,1,,,,,,
069540#1532-S20260916090525,069540,빛과전자,ORB,FullAuto,2026-09-16 09:05:25,4510,진입,,,"ORB5 고가 4,500 돌파 (범위 9.8%)",9.07,3.54,1,235.9,1.29,1,,,,,,
062970#1530-S20260916090627,062970,한국첨단소재,ORB,FullAuto,2026-09-16 09:06:27,3745,진입,,,"ORB5 고가 3,705 돌파 (범위 7.1%)",11.46,4.28,1,116.6,1.83,1,,,,,,
009150#1539-S20260916150000,009150,삼성전기,종가베팅,FullAuto,2026-09-16 15:00:00,1381500,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +3.9%, 고저범위 99% 위치, VWAP 1,350,881 위",3.87,2.27,0.994,694.2,0.47,2,1378000,1380000,,,1383000,1375000
000990#1538-S20260916150000,000990,DB하이텍,종가베팅,FullAuto,2026-09-16 15:00:00,124300,진입,,,"종가베팅: 등락 +3.8%, 고저범위 98% 위치, VWAP 120,618 위",3.76,3.05,0.978,489.5,0.72,1,,,,,,
067310#1542-S20260917090522,067310,하나마이크론,ORB,FullAuto,2026-09-17 09:05:22,38400,진입,,,"ORB5 고가 38,300 돌파 (범위 7.7%)",8.02,2.84,1,226.5,2.38,1,,,,,,
005690#1549-S20260918090510,005690,파미셀,ORB,FullAuto,2026-09-18 09:05:10,12810,진입,,,"ORB5 고가 12,800 돌파 (범위 5.8%)",9.77,2.17,1,102.2,0.84,1,,,,,,
010170#1551-S20260918090702,010170,대한광통신,ORB,FullAuto,2026-09-18 09:07:02,17430,진입,,,"ORB5 고가 17,410 돌파 (범위 7.7%)",7.26,2.43,1,138.4,1.25,1,,,,,,
032820#1558-S20260921090515,032820,우리기술,ORB,FullAuto,2026-09-21 09:05:15,14790,진입,,,"ORB5 고가 14,780 돌파 (범위 6.6%)",5.87,2.59,1,140.1,1.51,1,,,,,,
001820#1557-S20260921090627,001820,삼화콘덴서,ORB,FullAuto,2026-09-21 09:06:27,154600,진입,,,"ORB5 고가 154,500 돌파 (범위 5.2%)",7.44,2.23,1,172.0,1.96,1,,,,,,
000990#1562-S20260921150000,000990,DB하이텍,종가베팅,FullAuto,2026-09-21 15:00:00,131800,진입,,,"종가베팅: 등락 +4.6%, 고저범위 93% 위치, VWAP 127,882 위",4.60,3.06,0.93,330.3,0.48,1,,,,,,
028260#1563-S20260921150000,028260,삼성물산,종가베팅,FullAuto,2026-09-21 15:00:00,368000,진입,,,"종가베팅: 등락 +4.2%, 고저범위 94% 위치, VWAP 364,776 위",4.25,0.88,0.939,438.5,1.17,1,,,,,,
222800#1566-S20260922090520,222800,심텍,ORB,FullAuto,2026-09-22 09:05:20,147300,진입,,,"ORB5 고가 147,200 돌파 (범위 6.4%)",11.93,2.48,1,282.5,1.85,1,,,,,,
001820#1564-S20260922090525,001820,삼화콘덴서,ORB,FullAuto,2026-09-22 09:05:25,157100,진입,,,"ORB5 고가 156,800 돌파 (범위 4.5%)",7.38,2.60,1,280.6,1.77,1,,,,,,
353200#1565-S20260922090627,353200,대덕전자,ORB,FullAuto,2026-09-22 09:06:27,116800,진입,,,"ORB5 고가 116,500 돌파 (범위 6.1%)",13.51,2.25,1,165.9,1.39,1,,,,,,
058470#1571-S20260922150000,058470,리노공업,종가베팅,FullAuto,2026-09-22 15:00:00,76200,진입,,,"종가베팅: 등락 +8.2%, 고저범위 89% 위치, VWAP 74,216 위",8.24,2.67,0.894,293.0,1.13,1,,,,,,
093370#1573-S20260923090525,093370,후성,ORB,FullAuto,2026-09-23 09:05:25,14740,진입,,,"ORB5 고가 14,730 돌파 (범위 7.1%)",8.54,2.23,1,208.3,1.71,1,,,,,,
356680#1572-S20260923090530,356680,엑스게이트,ORB,FullAuto,2026-09-23 09:05:30,18900,진입,,,"ORB5 고가 18,830 돌파 (범위 7.6%)",12.90,3.09,1,135.8,1.33,1,,,,,,
240810#1575-S20260923091730,240810,원익IPS,ORB,FullAuto,2026-09-23 09:17:30,140000,진입,,,"ORB5 고가 139,700 돌파 (범위 5.7%)",7.28,2.74,1,280.6,5.45,1,,,,,,
319660#1579-S20260923150000,319660,피에스케이,종가베팅,FullAuto,2026-09-23 15:00:00,144000,진입,,,"종가베팅: 등락 +9.2%, 고저범위 94% 위치, VWAP 140,144 위",9.17,2.75,0.942,341.6,0.98,1,,,,,,
007660#1580-S20260923150030,007660,이수페타시스,종가베팅,FullAuto,2026-09-23 15:00:30,118300,진입,,,"종가베팅: 등락 +4.2%, 고저범위 75% 위치, VWAP 117,722 위",4.23,0.49,0.754,428.3,1.71,1,,,,,,
