신호ID,종목코드,종목명,전략,운용,시각,가격,결과,상세,후속결정,신호근거,등락률%,VWAP이격%,범위위치,체결강도,거래량배수,스프레드틱,5분후,15분후,30분후,60분후,60분최고,60분최저
226950#39-S20260107150000,226950,올릭스,종가베팅,FullAuto,2026-01-07 15:00:00,158200,진입,,,"종가베팅: 등락 +7.1%, 고저범위 92% 위치, VWAP 155,492 위",7.11,1.74,0.917,266.9,0.85,1,,,,,,
012450#40-S20260108090622,012450,한화에어로스페이스,ORB,FullAuto,2026-01-08 09:06:22,1070000,진입,,,"ORB5 고가 1,068,000 돌파 (범위 4.2%)",6.47,1.34,1,310.9,2.12,1,,,,,,
042700#45-S20260108101600,042700,한미반도체,VWAP눌림,FullAuto,2026-01-08 10:16:00,196100,진입,,,"VWAP 194,670 재돌파, 직전봉 고가 195,900 돌파",6.46,0.73,0.719,152.8,0.86,1,,,,,,
347850#47-S20260108150000,347850,디앤디파마텍,종가베팅,FullAuto,2026-01-08 15:00:00,108100,진입,,,"종가베팅: 등락 +9.3%, 고저범위 91% 위치, VWAP 104,011 위",9.30,3.93,0.91,248.7,1.21,1,,,,,,
036930#48-S20260108150030,036930,주성엔지니어링,종가베팅,FullAuto,2026-01-08 15:00:30,35050,진입,,,"종가베팅: 등락 +13.1%, 고저범위 84% 위치, VWAP 34,635 위",13.06,1.20,0.837,353.8,1.48,1,,,,,,
234030#49-S20260109090527,234030,싸이닉솔루션,ORB,FullAuto,2026-01-09 09:05:27,10980,진입,,,"ORB5 고가 10,970 돌파 (범위 8.6%)",11.36,3.30,1,311.7,3.14,1,,,,,,
103140#51-S20260109090627,103140,풍산,ORB,FullAuto,2026-01-09 09:06:27,122700,진입,,,"ORB5 고가 122,500 돌파 (범위 2.7%)",5.96,1.23,1,316.2,3.50,1,,,,,,
000880#54-S20260109141200,000880,한화,VWAP눌림,FullAuto,2026-01-09 14:12:00,109846,진입,,,"VWAP 109,625 재돌파, 직전봉 고가 109,800 돌파",4.33,0.20,0.636,232.1,0.67,2,,,,,,
000880#54-S20260109142700,000880,한화,VWAP눌림,FullAuto,2026-01-09 14:27:00,109606,진입,,,"VWAP 109,621 재돌파, 직전봉 고가 109,400 돌파",4.11,-0.01,0.606,231.7,2.44,2,,,,,,
000880#54-S20260109144200,000880,한화,VWAP눌림,FullAuto,2026-01-09 14:42:00,109606,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 109,618 재돌파, 직전봉 고가 109,606 돌파",4.11,-0.01,0.606,229.9,0.56,2,109486,109486,109486,,109726,108885
000270#55-S20260109150532,000270,기아,종가베팅,FullAuto,2026-01-09 15:05:32,133300,진입,,,"종가베팅: 등락 +7.0%, 고저범위 96% 위치, VWAP 129,397 위",6.98,3.02,0.964,530.5,0.91,1,,,,,,
011210#56-S20260109150532,011210,현대위아,종가베팅,FullAuto,2026-01-09 15:05:32,92000,진입,,,"종가베팅: 등락 +10.2%, 고저범위 88% 위치, VWAP 87,838 위",10.18,4.74,0.876,229.9,1.65,1,,,,,,
034020#58-S20260112090620,034020,두산에너빌리티,ORB,FullAuto,2026-01-12 09:06:20,89700,진입,,,"ORB5 고가 89,600 돌파 (범위 3.0%)",5.78,1.12,1,481.2,2.78,1,,,,,,
000720#59-S20260112090625,000720,현대건설,ORB,FullAuto,2026-01-12 09:06:25,81500,진입,,,"ORB5 고가 81,200 돌파 (범위 4.2%)",6.96,1.46,1,236.8,2.01,1,,,,,,
042660#61-S20260112125300,042660,한화오션,VWAP눌림,FullAuto,2026-01-12 12:53:00,144700,진입,,,"VWAP 143,966 재돌파, 직전봉 고가 144,300 돌파",7.26,0.51,0.743,291.0,1.59,1,,,,,,
000720#62-S20260112150000,000720,현대건설,종가베팅,FullAuto,2026-01-12 15:00:00,89900,진입,,,"종가베팅: 등락 +18.0%, 고저범위 81% 위치, VWAP 87,335 위",17.98,2.94,0.811,256.7,1.14,1,,,,,,
373220#63-S20260112150422,373220,LG에너지솔루션,종가베팅,FullAuto,2026-01-12 15:04:22,376500,진입,,,"종가베팅: 등락 +3.6%, 고저범위 82% 위치, VWAP 375,118 위",3.58,0.37,0.818,715.6,1.62,1,,,,,,
101490#64-S20260113090510,101490,에스앤에스텍,ORB,FullAuto,2026-01-13 09:05:10,69700,진입,,,"ORB5 고가 69,600 돌파 (범위 8.6%)",12.97,3.63,1,173.0,1.03,1,,,,,,
307950#65-S20260113090522,307950,현대오토에버,ORB,FullAuto,2026-01-13 09:05:22,503000,진입,,,"ORB5 고가 501,000 돌파 (범위 3.7%)",9.35,1.78,1,269.6,2.50,1,,,,,,
012330#67-S20260113114100,012330,현대모비스,VWAP눌림,FullAuto,2026-01-13 11:41:00,447000,진입,,,"VWAP 444,714 재돌파, 직전봉 고가 445,000 돌파",12.88,0.51,0.677,255.5,0.71,1,,,,,,
012330#67-S20260113115600,012330,현대모비스,VWAP눌림,FullAuto,2026-01-13 11:56:00,445000,진입,,,"VWAP 444,694 재돌파, 직전봉 고가 444,000 돌파",12.37,0.07,0.647,254.8,0.41,1,,,,,,
012330#67-S20260113124000,012330,현대모비스,VWAP눌림,FullAuto,2026-01-13 12:40:00,445000,진입,,,"VWAP 444,650 재돌파, 직전봉 고가 444,000 돌파",12.37,0.08,0.647,259.6,1.35,1,,,,,,
042660#70-S20260113150000,042660,한화오션,종가베팅,FullAuto,2026-01-13 15:00:00,149400,진입,,,"종가베팅: 등락 +3.8%, 고저범위 93% 위치, VWAP 147,698 위",3.82,1.15,0.932,744.5,0.47,1,,,,,,
030530#69-S20260113150000,030530,원익홀딩스,종가베팅,FullAuto,2026-01-13 15:00:00,43000,진입,,,"종가베팅: 등락 +9.6%, 고저범위 95% 위치, VWAP 41,807 위",9.55,2.85,0.947,550.5,0.75,1,,,,,,
066570#72-S20260114090522,066570,LG전자,ORB,FullAuto,2026-01-14 09:05:22,96700,진입,,,"ORB5 고가 96,500 돌파 (범위 5.5%)",6.50,1.53,1,401.1,1.80,1,,,,,,
000990#73-S20260114090525,000990,DB하이텍,ORB,FullAuto,2026-01-14 09:05:25,81200,진입,,,"ORB5 고가 81,000 돌파 (범위 5.2%)",6.28,1.92,1,610.2,2.23,1,,,,,,
042700#71-S20260114090627,042700,한미반도체,ORB,FullAuto,2026-01-14 09:06:27,185500,진입,,,"ORB5 고가 185,300 돌파 (범위 4.7%)",7.04,1.67,1,199.8,2.30,1,,,,,,
000150#75-S20260114150000,000150,두산,종가베팅,FullAuto,2026-01-14 15:00:00,849000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +7.6%, 고저범위 98% 위치, VWAP 829,534 위",7.60,2.35,0.984,508.9,0.82,1,849000,850500,,,851000,848000
388210#74-S20260114150000,388210,씨엠티엑스,종가베팅,FullAuto,2026-01-14 15:00:00,114700,진입,,,"종가베팅: 등락 +13.7%, 고저범위 85% 위치, VWAP 111,605 위",13.68,2.77,0.85,228.1,0.72,1,,,,,,
298040#77-S20260115090527,298040,효성중공업,ORB,FullAuto,2026-01-15 09:05:27,2329000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,328,000 돌파 (범위 5.6%)",8.88,2.10,1,121.9,1.62,1,2340000,2280000,2260000,2253000,2365000,2235000
000880#76-S20260115090625,000880,한화,ORB,FullAuto,2026-01-15 09:06:25,157900,진입,,,"ORB5 고가 157,746 돌파 (범위 2.3%)",4.97,1.08,1,170.8,3.76,1,,,,,,
007660#78-S20260115090730,007660,이수페타시스,ORB,FullAuto,2026-01-15 09:07:30,121600,진입,,,"ORB5 고가 121,400 돌파 (범위 3.5%)",4.56,1.28,1,572.7,1.98,1,,,,,,
000880#76-S20260115092930,000880,한화,ORB,FullAuto,2026-01-15 09:29:30,158106,진입,,,"ORB5 고가 157,746 돌파 (범위 2.3%)",5.11,1.45,0.839,129.3,3.37,2,,,,,,
007660#78-S20260115143820,007660,이수페타시스,ORB,FullAuto,2026-01-15 14:38:20,121500,시간외,진입 가능 시간 09:05~14:30 밖,,"ORB5 고가 121,400 돌파 (범위 3.5%)",4.47,0.65,0.737,343.5,11.31,1,121700,121800,121600,,122200,121400
005930#82-S20260115150000,005930,삼성전자,종가베팅,FullAuto,2026-01-15 15:00:00,143800,진입,,,"종가베팅: 등락 +3.1%, 고저범위 96% 위치, VWAP 141,223 위",3.08,1.82,0.965,600.5,1.80,1,,,,,,
000720#81-S20260115150000,000720,현대건설,종가베팅,FullAuto,2026-01-15 15:00:00,98900,진입,,,"종가베팅: 등락 +5.1%, 고저범위 98% 위치, VWAP 96,504 위",5.10,2.48,0.984,449.9,0.43,1,,,,,,
022100#86-S20260116093627,022100,포스코DX,ORB,FullAuto,2026-01-16 09:36:27,42450,진입,,,"ORB5 고가 42,350 돌파 (범위 3.8%)",9.83,1.88,0.95,221.6,2.92,1,,,,,,
200880#85-S20260116094420,200880,서연이화,ORB,FullAuto,2026-01-16 09:44:20,16300,진입,,,"ORB5 고가 16,290 돌파 (범위 4.5%)",15.60,2.27,1,157.7,17.87,1,,,,,,
022100#86-S20260116095430,022100,포스코DX,ORB,FullAuto,2026-01-16 09:54:30,42400,진입,,,"ORB5 고가 42,350 돌파 (범위 3.8%)",9.70,1.60,0.902,222.1,2.42,1,,,,,,
052690#87-S20260116113022,052690,한전기술,ORB,FullAuto,2026-01-16 11:30:22,122600,진입,,,"ORB5 고가 122,500 돌파 (범위 7.1%)",7.54,0.01,0.562,184.0,5.16,1,,,,,,
101330#89-S20260116134700,101330,모베이스,VWAP눌림,FullAuto,2026-01-16 13:47:00,7960,진입,,,"VWAP 7,821 재돌파, 직전봉 고가 7,830 돌파",6.42,1.78,0.605,169.9,1.08,1,,,,,,
101330#89-S20260116140200,101330,모베이스,VWAP눌림,FullAuto,2026-01-16 14:02:00,7910,진입,,,"VWAP 7,811 재돌파, 직전봉 고가 7,860 돌파",5.75,1.27,0.589,166.4,0.40,1,,,,,,
010130#91-S20260116150000,010130,고려아연,종가베팅,FullAuto,2026-01-16 15:00:00,1574000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +8.9%, 고저범위 84% 위치, VWAP 1,549,415 위",8.93,1.59,0.837,507.6,0.61,1,1584000,1588000,,,1594000,1571000
032820#94-S20260116150000,032820,우리기술,종가베팅,FullAuto,2026-01-16 15:00:00,4745,진입,,,"종가베팅: 등락 +17.6%, 고저범위 78% 위치, VWAP 4,592 위",17.60,3.32,0.777,232.4,0.75,1,,,,,,
005380#96-S20260119090520,005380,현대차,ORB,FullAuto,2026-01-19 09:05:20,439500,진입,,,"ORB5 고가 439,000 돌파 (범위 4.6%)",5.65,1.92,1,957.5,1.77,1,,,,,,
454910#95-S20260119090620,454910,두산로보틱스,ORB,FullAuto,2026-01-19 09:06:20,100600,진입,,,"ORB5 고가 100,300 돌파 (범위 7.2%)",11.28,3.11,1,378.3,2.46,1,,,,,,
456160#97-S20260119090720,456160,지투지바이오,ORB,FullAuto,2026-01-19 09:07:20,86500,진입,,,"ORB5 고가 86,300 돌파 (범위 4.6%)",4.22,1.76,1,192.7,5.03,1,,,,,,
005380#99-S20260119150000,005380,현대차,종가베팅,FullAuto,2026-01-19 15:00:00,476000,진입,,,"종가베팅: 등락 +14.4%, 고저범위 84% 위치, VWAP 460,332 위",14.42,3.40,0.837,353.3,0.95,1,,,,,,
454910#98-S20260119150000,454910,두산로보틱스,종가베팅,FullAuto,2026-01-19 15:00:00,107100,진입,,,"종가베팅: 등락 +18.5%, 고저범위 78% 위치, VWAP 106,237 위",18.47,0.81,0.780,243.4,0.97,1,,,,,,
457190#100-S20260120090527,457190,이수스페셜티케미컬,ORB,FullAuto,2026-01-20 09:05:27,84200,진입,,,"ORB5 고가 84,000 돌파 (범위 6.3%)",7.67,2.70,1,160.4,1.82,1,,,,,,
022100#101-S20260120090530,022100,포스코DX,ORB,FullAuto,2026-01-20 09:05:30,44900,진입,,,"ORB5 고가 44,850 돌파 (범위 2.9%)",3.94,1.28,1,255.2,1.33,1,,,,,,
052690#103-S20260120103000,052690,한전기술,VWAP눌림,FullAuto,2026-01-20 10:30:00,139100,진입,,,"VWAP 138,402 재돌파, 직전봉 고가 138,700 돌파",4.74,0.50,0.613,376.3,1.23,1,,,,,,
457190#100-S20260120110027,457190,이수스페셜티케미컬,ORB,FullAuto,2026-01-20 11:00:27,84100,진입,,,"ORB5 고가 84,000 돌파 (범위 6.3%)",7.54,0.03,0.5,166.4,4.33,1,,,,,,
005490#104-S20260120150017,005490,POSCO홀딩스,종가베팅,FullAuto,2026-01-20 15:00:17,357000,진입,,,"종가베팅: 등락 +3.3%, 고저범위 96% 위치, VWAP 352,361 위",3.33,1.32,0.958,300,2.09,1,,,,,,
015760#105-S20260120150417,015760,한국전력,종가베팅,FullAuto,2026-01-20 15:04:17,66700,진입,,,"종가베팅: 등락 +18.7%, 고저범위 95% 위치, VWAP 62,808 위",18.68,6.20,0.948,300,1.27,1,,,,,,
257720#108-S20260121090630,257720,실리콘투,ORB,FullAuto,2026-01-21 09:06:30,45500,진입,,,"ORB5 고가 45,450 돌파 (범위 5.7%)",5.45,1.45,1,272.1,1.63,1,,,,,,
006910#107-S20260121091120,006910,보성파워텍,ORB,FullAuto,2026-01-21 09:11:20,8870,진입,,,"ORB5 고가 8,850 돌파 (범위 6.6%)",13.72,2.51,0.934,151.7,1.41,1,,,,,,
032820#106-S20260121091125,032820,우리기술,ORB,FullAuto,2026-01-21 09:11:25,9430,차단,리스크 관리로 진입 차단: 동시 보유 한도 4종목,,"ORB5 고가 9,420 돌파 (범위 9.7%)",18.17,3.67,1,217.1,1.79,1,9320,9670,9580,9600,9980,9100
032820#106-S20260121091425,032820,우리기술,ORB,FullAuto,2026-01-21 09:14:25,9430,진입,,,"ORB5 고가 9,420 돌파 (범위 9.7%)",18.17,3.17,0.955,211.9,1.23,1,,,,,,
006910#107-S20260121091822,006910,보성파워텍,ORB,FullAuto,2026-01-21 09:18:22,8880,진입,,,"ORB5 고가 8,850 돌파 (범위 6.6%)",13.85,1.98,0.829,164.0,1.78,1,,,,,,
032820#106-S20260121095025,032820,우리기술,ORB,FullAuto,2026-01-21 09:50:25,9430,진입,,,"ORB5 고가 9,420 돌파 (범위 9.7%)",18.17,0.32,0.604,204.6,2.78,1,,,,,,
006910#107-S20260121095040,006910,보성파워텍,ORB,FullAuto,2026-01-21 09:50:40,8860,진입,,,"ORB5 고가 8,850 돌파 (범위 6.6%)",13.59,0.12,0.566,169.2,2.19,1,,,,,,
257720#108-S20260121100415,257720,실리콘투,ORB,FullAuto,2026-01-21 10:04:15,45500,진입,,,"ORB5 고가 45,450 돌파 (범위 5.7%)",5.45,0.06,0.625,224.7,1.65,1,,,,,,
015760#111-S20260121110600,015760,한국전력,VWAP눌림,FullAuto,2026-01-21 11:06:00,67800,진입,,,"VWAP 67,385 재돌파, 직전봉 고가 67,700 돌파",3.04,0.62,0.630,286.8,0.96,1,,,,,,
015760#111-S20260121113000,015760,한국전력,VWAP눌림,FullAuto,2026-01-21 11:30:00,67900,진입,,,"VWAP 67,476 재돌파, 직전봉 고가 67,800 돌파",3.19,0.63,0.652,293.1,0.87,1,,,,,,
056080#113-S20260121113800,056080,유진로봇,VWAP눌림,FullAuto,2026-01-21 11:38:00,34950,진입,,,"VWAP 34,643 재돌파, 직전봉 고가 34,600 돌파",11.31,0.89,0.703,189.4,1.64,1,,,,,,
015760#111-S20260121114400,015760,한국전력,VWAP눌림,FullAuto,2026-01-21 11:44:00,68200,진입,,,"VWAP 67,486 재돌파, 직전봉 고가 67,900 돌파",3.65,1.06,0.717,295.7,1.89,1,,,,,,
056080#113-S20260121115100,056080,유진로봇,VWAP눌림,FullAuto,2026-01-21 11:51:00,35150,진입,,,"VWAP 34,662 재돌파, 직전봉 고가 35,050 돌파",11.94,1.41,0.721,196.8,1.51,1,,,,,,
257720#108-S20260121115630,257720,실리콘투,ORB,FullAuto,2026-01-21 11:56:30,45500,진입,,,"ORB5 고가 45,450 돌파 (범위 5.7%)",5.45,0.26,0.625,255.6,2.04,1,,,,,,
012330#114-S20260121120700,012330,현대모비스,VWAP눌림,FullAuto,2026-01-21 12:07:00,470250,진입,,,"VWAP 468,901 재돌파, 직전봉 고가 470,000 돌파",6.75,0.29,0.633,268.2,0.38,2,,,,,,
012330#114-S20260121130100,012330,현대모비스,VWAP눌림,FullAuto,2026-01-21 13:01:00,472500,진입,,,"VWAP 469,252 재돌파, 직전봉 고가 471,500 돌파",7.26,0.69,0.673,278.6,1.39,1,,,,,,
056080#113-S20260121140700,056080,유진로봇,VWAP눌림,FullAuto,2026-01-21 14:07:00,35100,진입,,,"VWAP 34,809 재돌파, 직전봉 고가 34,950 돌파",11.78,0.84,0.716,248.2,1.18,1,,,,,,
005930#120-S20260121150000,005930,삼성전자,종가베팅,FullAuto,2026-01-21 15:00:00,149100,진입,,,"종가베팅: 등락 +4.6%, 고저범위 91% 위치, VWAP 147,477 위",4.63,1.10,0.912,603.7,0.80,1,,,,,,
066570#119-S20260121150000,066570,LG전자,종가베팅,FullAuto,2026-01-21 15:00:00,109700,진입,,,"종가베팅: 등락 +7.8%, 고저범위 91% 위치, VWAP 105,507 위",7.76,3.97,0.913,393.4,0.83,1,,,,,,
215100#121-S20260122090520,215100,로보로보,ORB,FullAuto,2026-01-22 09:05:20,14270,진입,,,"ORB5 고가 14,250 돌파 (범위 5.6%)",21.24,2.51,1,180.4,1.36,1,,,,,,
114190#126-S20260122123800,114190,강원에너지,VWAP눌림,FullAuto,2026-01-22 12:38:00,16000,진입,,,"VWAP 15,774 재돌파, 직전봉 고가 15,890 돌파",15.86,1.44,0.723,163.3,1.13,1,,,,,,
114190#126-S20260122125200,114190,강원에너지,VWAP눌림,FullAuto,2026-01-22 12:52:00,15800,진입,,,"VWAP 15,775 재돌파, 직전봉 고가 15,760 돌파",14.41,0.16,0.659,159.1,0.52,1,,,,,,
114190#126-S20260122130200,114190,강원에너지,VWAP눌림,FullAuto,2026-01-22 13:02:00,15810,진입,,,"VWAP 15,775 재돌파, 직전봉 고가 15,730 돌파",14.48,0.22,0.662,162.0,0.60,1,,,,,,
298830#127-S20260122134400,298830,슈어소프트테크,VWAP눌림,FullAuto,2026-01-22 13:44:00,9940,진입,,,"VWAP 9,867 재돌파, 직전봉 고가 9,920 돌파",16.80,0.74,0.569,178.0,1.39,1,,,,,,
298830#127-S20260122135700,298830,슈어소프트테크,VWAP눌림,FullAuto,2026-01-22 13:57:00,9890,차단,리스크 관리로 진입 차단: 5연속 손실 쿨다운 ~14:18,,"VWAP 9,867 재돌파, 직전봉 고가 9,850 돌파",16.22,0.24,0.546,187.5,0.75,1,9900,9675,9770,10070,10080,9570
298830#127-S20260122140000,298830,슈어소프트테크,VWAP눌림,FullAuto,2026-01-22 14:00:00,9910,차단,리스크 관리로 진입 차단: 5연속 손실 쿨다운 ~14:18,,"VWAP 9,867 재돌파, 직전봉 고가 9,910 돌파",16.45,0.44,0.555,188.1,0.52,1,9900,9620,9740,9990,10080,9570
298830#127-S20260122140400,298830,슈어소프트테크,VWAP눌림,FullAuto,2026-01-22 14:04:00,9910,차단,리스크 관리로 진입 차단: 5연속 손실 쿨다운 ~14:18,,"VWAP 9,867 재돌파, 직전봉 고가 9,900 돌파",16.45,0.44,0.555,188.6,0.36,1,9870,9590,9830,9990,10080,9570
215100#121-S20260122141625,215100,로보로보,ORB,FullAuto,2026-01-22 14:16:25,14290,차단,리스크 관리로 진입 차단: 5연속 손실 쿨다운 ~14:18,,"ORB5 고가 14,250 돌파 (범위 5.6%)",21.41,1.14,0.620,155.1,2.96,1,14200,13600,13650,13800,14420,13490
215100#121-S20260122141925,215100,로보로보,ORB,FullAuto,2026-01-22 14:19:25,14280,진입,,,"ORB5 고가 14,250 돌파 (범위 5.6%)",21.33,1.04,0.617,153.1,1.24,1,,,,,,
298830#127-S20260122143900,298830,슈어소프트테크,VWAP눌림,FullAuto,2026-01-22 14:39:00,9880,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 9,859 재돌파, 직전봉 고가 9,870 돌파",16.10,0.21,0.541,201.7,1.42,1,9970,10020,10030,,10120,9820
298830#127-S20260122145000,298830,슈어소프트테크,VWAP눌림,FullAuto,2026-01-22 14:50:00,9920,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 9,862 재돌파, 직전봉 고가 9,900 돌파",16.57,0.59,0.560,197.6,0.53,1,10030,10040,10080,,10120,9910
066970#129-S20260122150000,066970,엘앤에프,종가베팅,FullAuto,2026-01-22 15:00:00,126500,진입,,,"종가베팅: 등락 +13.0%, 고저범위 97% 위치, VWAP 122,059 위",13.05,3.64,0.966,325.6,0.78,1,,,,,,
007660#128-S20260122150000,007660,이수페타시스,종가베팅,FullAuto,2026-01-22 15:00:00,113500,진입,,,"종가베팅: 등락 +5.1%, 고저범위 91% 위치, VWAP 110,173 위",5.09,3.02,0.905,273.8,0.47,1,,,,,,
005490#130-S20260123090510,005490,POSCO홀딩스,ORB,FullAuto,2026-01-23 09:05:10,389500,진입,,,"ORB5 고가 389,000 돌파 (범위 6.0%)",7.75,2.49,1,236.5,1.33,1,,,,,,
000250#131-S20260123090527,000250,삼천당제약,ORB,FullAuto,2026-01-23 09:05:27,347000,진입,,,"ORB5 고가 346,000 돌파 (범위 7.5%)",12.30,2.92,1,207.3,2.16,1,,,,,,
064260#132-S20260123090727,064260,다날,ORB,FullAuto,2026-01-23 09:07:27,7310,진입,,,"ORB5 고가 7,300 돌파 (범위 5.6%)",6.72,1.96,1,288.3,1.92,1,,,,,,
064260#132-S20260123092625,064260,다날,ORB,FullAuto,2026-01-23 09:26:25,7310,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~09:43,,"ORB5 고가 7,300 돌파 (범위 5.6%)",6.72,0.78,0.784,227.3,1.34,1,7360,7420,8140,8900,8900,7230
064260#132-S20260123093122,064260,다날,ORB,FullAuto,2026-01-23 09:31:22,7310,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~09:43,,"ORB5 고가 7,300 돌파 (범위 5.6%)",6.72,0.74,0.784,230.8,2.86,1,7430,7760,8220,8900,8900,7340
000250#131-S20260123105225,000250,삼천당제약,ORB,FullAuto,2026-01-23 10:52:25,346500,진입,,,"ORB5 고가 346,000 돌파 (범위 7.5%)",12.14,3.74,0.829,204.6,4.16,1,,,,,,
006800#133-S20260123150000,006800,미래에셋증권,종가베팅,FullAuto,2026-01-23 15:00:00,34800,진입,,,"종가베팅: 등락 +15.7%, 고저범위 88% 위치, VWAP 33,359 위",15.73,4.32,0.876,208.3,1.54,1,,,,,,
007660#134-S20260123150000,007660,이수페타시스,종가베팅,FullAuto,2026-01-23 15:00:00,119900,진입,,,"종가베팅: 등락 +5.9%, 고저범위 90% 위치, VWAP 117,816 위",5.92,1.77,0.898,380.2,0.76,1,,,,,,
247540#137-S20260126090507,247540,에코프로비엠,ORB,FullAuto,2026-01-26 09:05:07,180600,진입,,,"ORB5 고가 180,521 돌파 (범위 3.0%)",5.94,1.44,1,206.6,1.24,1,,,,,,
032820#135-S20260126090522,032820,우리기술,ORB,FullAuto,2026-01-26 09:05:22,7760,진입,,,"ORB5 고가 7,730 돌파 (범위 7.8%)",9.45,2.55,1,221.9,1.22,1,,,,,,
032820#135-S20260126092027,032820,우리기술,ORB,FullAuto,2026-01-26 09:20:27,7750,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~09:38,,"ORB5 고가 7,730 돌파 (범위 7.8%)",9.31,1.44,0.784,189.2,1.66,1,7600,7900,7770,7850,8080,7580
032820#135-S20260126093130,032820,우리기술,ORB,FullAuto,2026-01-26 09:31:30,7740,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~09:38,,"ORB5 고가 7,730 돌파 (범위 7.8%)",9.17,1.27,0.770,186.7,2.43,1,7830,7910,7700,8130,8130,7600
032820#135-S20260126095142,032820,우리기술,ORB,FullAuto,2026-01-26 09:51:42,7740,진입,,,"ORB5 고가 7,730 돌파 (범위 7.8%)",9.17,0.22,0.626,230.3,1.64,1,,,,,,
032820#135-S20260126101225,032820,우리기술,ORB,FullAuto,2026-01-26 10:12:25,7750,진입,,,"ORB5 고가 7,730 돌파 (범위 7.8%)",9.31,0.38,0.637,231.1,4.43,1,,,,,,
064260#139-S20260126102000,064260,다날,VWAP눌림,FullAuto,2026-01-26 10:20:00,9680,진입,,,"VWAP 9,633 재돌파, 직전봉 고가 9,640 돌파",8.76,0.48,0.519,226.9,0.97,1,,,,,,
064260#139-S20260126104000,064260,다날,VWAP눌림,FullAuto,2026-01-26 10:40:00,9670,진입,,,"VWAP 9,644 재돌파, 직전봉 고가 9,620 돌파",8.65,0.27,0.510,216.6,1.53,1,,,,,,
064260#139-S20260126105800,064260,다날,VWAP눌림,FullAuto,2026-01-26 10:58:00,9680,진입,,,"VWAP 9,637 재돌파, 직전봉 고가 9,580 돌파",8.76,0.45,0.519,208.2,1.66,1,,,,,,
058470#147-S20260126150000,058470,리노공업,종가베팅,FullAuto,2026-01-26 15:00:00,75200,진입,,,"종가베팅: 등락 +9.0%, 고저범위 83% 위치, VWAP 73,787 위",8.99,1.92,0.833,357.0,0.85,1,,,,,,
347850#148-S20260126150000,347850,디앤디파마텍,종가베팅,FullAuto,2026-01-26 15:00:00,96900,진입,,,"종가베팅: 등락 +12.9%, 고저범위 95% 위치, VWAP 94,119 위",12.94,2.95,0.945,1378.9,2.06,1,,,,,,
388720#149-S20260127090727,388720,유일로보틱스,ORB,FullAuto,2026-01-27 09:07:27,145100,진입,,,"ORB5 고가 145,000 돌파 (범위 6.4%)",7.48,2.13,1,194.1,1.63,1,,,,,,
058470#155-S20260127130000,058470,리노공업,VWAP눌림,FullAuto,2026-01-27 13:00:00,81200,진입,,,"VWAP 81,152 재돌파, 직전봉 고가 81,000 돌파",6.28,0.06,0.536,297.8,1.10,1,,,,,,
058470#155-S20260127132600,058470,리노공업,VWAP눌림,FullAuto,2026-01-27 13:26:00,81500,진입,,,"VWAP 81,145 재돌파, 직전봉 고가 81,100 돌파",6.68,0.44,0.562,302.5,0.95,1,,,,,,
058470#155-S20260127135500,058470,리노공업,VWAP눌림,FullAuto,2026-01-27 13:55:00,81700,진입,,,"VWAP 81,149 재돌파, 직전봉 고가 81,600 돌파",6.94,0.68,0.579,299.5,1.03,1,,,,,,
010120#156-S20260127135900,010120,LS ELECTRIC,VWAP눌림,FullAuto,2026-01-27 13:59:00,108400,진입,,,"VWAP 107,478 재돌파, 직전봉 고가 108,200 돌파",8.40,0.86,0.790,221.0,0.77,1,,,,,,
005930#157-S20260127150000,005930,삼성전자,종가베팅,FullAuto,2026-01-27 15:00:00,158650,진입,,,"종가베팅: 등락 +4.1%, 고저범위 97% 위치, VWAP 154,462 위",4.10,2.71,0.974,697.9,0.78,2,,,,,,
042700#158-S20260127150000,042700,한미반도체,종가베팅,FullAuto,2026-01-27 15:00:00,175600,진입,,,"종가베팅: 등락 +3.4%, 고저범위 98% 위치, VWAP 171,123 위",3.42,2.62,0.982,344.7,1.19,1,,,,,,
373220#159-S20260128090520,373220,LG에너지솔루션,ORB,FullAuto,2026-01-28 09:05:20,441000,진입,,,"ORB5 고가 440,500 돌파 (범위 4.5%)",6.01,2.03,1,654.6,2.63,1,,,,,,
403870#161-S20260128090530,403870,HPSP,ORB,FullAuto,2026-01-28 09:05:30,39300,진입,,,"ORB5 고가 39,200 돌파 (범위 2.0%)",4.66,1.08,1,278.0,1.41,1,,,,,,
007660#160-S20260128091127,007660,이수페타시스,ORB,FullAuto,2026-01-28 09:11:27,126100,진입,,,"ORB5 고가 126,000 돌파 (범위 3.1%)",5.79,1.00,1,194.1,2.80,1,,,,,,
